2025-12-23 12:26:43.205 W/Thanox-Core: ServiceManager#addService: tradeinmode
2025-12-23 12:26:43.218 W/Thanox-Core: ServiceManager#addService: SemInputDeviceManagerService
2025-12-23 12:26:43.218 W/Thanox-Core: ServiceManager#addService: SemInputDeviceManagerService
2025-12-23 12:26:43.218 W/Thanox-Core: ServiceManager#addService: SemInputDeviceManagerService
2025-12-23 12:26:43.218 W/Thanox-Core: ServiceManager#addService: SemInputDeviceManagerService
2025-12-23 12:26:43.219 W/Thanox-Core: ServiceManager#addService: PkgPredictorService
2025-12-23 12:26:43.219 W/Thanox-Core: ServiceManager#addService: PkgPredictorService
2025-12-23 12:26:43.223 W/Thanox-Core: ServiceManager#addService: cover
2025-12-23 12:26:43.223 W/Thanox-Core: ServiceManager#addService: cover
2025-12-23 12:26:43.230 W/Thanox-Core: ServiceManager#addService: input_method
2025-12-23 12:26:43.230 W/Thanox-Core: ServiceManager#addService: input_method
2025-12-23 12:26:43.255 W/Thanox-Core: ServiceManager#addService: accessibility
2025-12-23 12:26:43.255 W/Thanox-Core: ServiceManager#addService: accessibility
2025-12-23 12:26:43.265 W/Thanox-Core: ServiceManager#addService: remoteappmode
2025-12-23 12:26:43.265 W/Thanox-Core: ServiceManager#addService: remoteappmode
2025-12-23 12:26:43.268 W/Thanox-Core: ServiceManager#addService: iccc
2025-12-23 12:26:43.268 W/Thanox-Core: ServiceManager#addService: iccc
2025-12-23 12:26:43.268 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_iccc
2025-12-23 12:26:43.268 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_iccc
2025-12-23 12:26:43.269 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_iccc
2025-12-23 12:26:43.269 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_iccc
2025-12-23 12:26:43.287 W/Thanox-Core: ServiceManager#addService: gamemanager
2025-12-23 12:26:43.288 W/Thanox-Core: ServiceManager#addService: gamemanager
2025-12-23 12:26:43.294 W/Thanox-Core: ServiceManager#addService: display_aiqe
2025-12-23 12:26:43.294 W/Thanox-Core: ServiceManager#addService: display_aiqe
2025-12-23 12:26:43.309 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.hdrsolution.ISehHdrSolution/default
2025-12-23 12:26:43.309 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.hdrsolution.ISehHdrSolution/default
2025-12-23 12:26:43.309 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.hdrsolution.ISehHdrSolution/default
2025-12-23 12:26:43.309 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.hdrsolution.ISehHdrSolution/default
2025-12-23 12:26:43.314 W/Thanox-Core: ServiceManager#addService: perfsdkservice
2025-12-23 12:26:43.314 W/Thanox-Core: ServiceManager#addService: perfsdkservice
2025-12-23 12:26:43.315 W/Thanox-Core: ServiceManager#addService: perfsdkservice
2025-12-23 12:26:43.315 W/Thanox-Core: ServiceManager#addService: perfsdkservice
2025-12-23 12:26:43.319 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.codecsolution.ISehCodecSolution/default
2025-12-23 12:26:43.319 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.codecsolution.ISehCodecSolution/default
2025-12-23 12:26:43.319 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.codecsolution.ISehCodecSolution/default
2025-12-23 12:26:43.319 W/Thanox-Core: ServiceManager#addService: vendor.samsung.frameworks.codecsolution.ISehCodecSolution/default
2025-12-23 12:26:43.326 W/Thanox-Core: ServiceManager#addService: mount
2025-12-23 12:26:43.326 W/Thanox-Core: ServiceManager#addService: mount
2025-12-23 12:26:43.340 W/Thanox-Core: ServiceManager#addService: storagestats
2025-12-23 12:26:43.340 W/Thanox-Core: ServiceManager#addService: storagestats
2025-12-23 12:26:43.344 W/Thanox-Core: ServiceManager#addService: uimode
2025-12-23 12:26:43.344 W/Thanox-Core: ServiceManager#addService: uimode
2025-12-23 12:26:43.347 W/Thanox-Core: ServiceManager#addService: locale
2025-12-23 12:26:43.347 W/Thanox-Core: ServiceManager#addService: locale
2025-12-23 12:26:43.349 W/Thanox-Core: ServiceManager#addService: grammatical_inflection
2025-12-23 12:26:43.349 W/Thanox-Core: ServiceManager#addService: grammatical_inflection
2025-12-23 12:26:43.352 W/Thanox-Core: ServiceManager#addService: app_hibernation
2025-12-23 12:26:43.352 W/Thanox-Core: ServiceManager#addService: app_hibernation
2025-12-23 12:26:43.366 W/Thanox-Core: ServiceManager#addService: lock_settings
2025-12-23 12:26:43.366 W/Thanox-Core: ServiceManager#addService: lock_settings
2025-12-23 12:26:43.369 W/Thanox-Core: ServiceManager#addService: testharness
2025-12-23 12:26:43.369 W/Thanox-Core: ServiceManager#addService: testharness
2025-12-23 12:26:43.373 W/Thanox-Core: ServiceManager#addService: oem_lock
2025-12-23 12:26:43.373 W/Thanox-Core: ServiceManager#addService: oem_lock
2025-12-23 12:26:43.375 W/Thanox-Core: ServiceManager#addService: persistent_data_block
2025-12-23 12:26:43.375 W/Thanox-Core: ServiceManager#addService: persistent_data_block
2025-12-23 12:26:43.380 W/Thanox-Core: ServiceManager#addService: deviceidle
2025-12-23 12:26:43.380 W/Thanox-Core: ServiceManager#addService: deviceidle
2025-12-23 12:26:43.391 W/Thanox-Core: ServiceManager#addService: device_policy
